SSID,BSSID,RSSI,Frequency(MHz)
AC-Guest,A0:AB:1B:7A:96:C8,-78,2.462
B424,34:0A:33:7E:31:5C,-71,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-61,2.462
OpenWrt,00:18:E7:89:72:29,-6,2.462
android027,00:24:01:E7:63:35,-6,2.472
Etc_A205,30:16:9D:6D:62:04,-61,2.457
UPT-eduroam,24:DE:C6:9E:F2:D0,-76,2.462
DCTI-PUBLIC,E0:1C:FC:94:19:23,-64,2.442
B129,A0:F3:C1:6A:30:36,-80,2.462
studcm,C0:C1:C0:D1:DB:68,-67,2.462
DecanatET,E4:C3:2A:C9:28:BA,-72,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-78,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-68,2.452
uetm,F0:2F:74:2C:C0:30,-70,2.447
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-72,2.447
B329,E8:48:B8:64:B6:C3,-54,2.422
B714,00:1F:CF:11:7F:56,-62,2.437
POWER-EA,74:D0:2B:9B:FF:B2,-69,2.437
AIA,98:DA:C4:3F:1E:FF,-64,2.437
B029,A8:42:A1:69:A0:56,-92,2.447
WETC32,00:1F:CF:11:76:C4,-70,2.437
WETC-B128,76:D0:2B:9B:FF:B3,-70,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-59,2.432
RG60SE_A6,00:1F:CF:11:83:08,-71,2.437
Consiliu,00:1F:CF:11:76:CC,-64,2.437
LIGA_AC_STUDENTI,C8:7F:54:58:EB:61,-82,2.417
StaffCM,04:95:E6:06:77:61,-59,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-65,2.412
TP-LINK_A2,B0:48:7A:B2:59:38,-64,2.412
AIA,70:4C:A5:C8:ED:F2,-72,2.412
ETcTI,00:1D:60:19:98:D4,-61,2.412
decanat-ac,BC:0F:9A:5B:0B:76,-76,2.412
DecanatET,E4:C3:2A:C9:29:C2,-71,2.452
SACI-A107a-2G,18:31:BF:64:EB:E8,-70,2.412
