SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-72,2.472
SACI-A109-2G,18:31:BF:64:EB:A8,-70,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-70,2.462
B424,34:0A:33:7E:31:5C,-68,2.462
studcm,C0:C1:C0:D1:DB:68,-68,2.462
B129,A0:F3:C1:6A:30:36,-75,2.462
Etc_A205,30:16:9D:6D:62:04,-68,2.457
DCTI-PUBLIC,E0:1C:FC:94:19:23,-58,2.442
DCTI-PUBLIC,E0:1C:FC:94:19:32,-66,2.432
B714,00:1F:CF:11:7F:56,-63,2.437
Off Limits2,B4:0F:3B:6E:D9:51,-76,2.462
DecanatET_Guest,EA:C3:2A:C9:29:C2,-76,2.452
B029,A8:42:A1:69:A0:56,-76,2.447
uetm,F0:2F:74:2D:33:01,-72,2.447
Electronica1,34:60:F9:A8:05:92,-68,2.422
RG60SE_A6,00:1F:CF:11:83:08,-73,2.437
B329,E8:48:B8:64:B6:C3,-59,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-57,2.417
WETC-B128,76:D0:2B:9B:FF:B3,-76,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-72,2.412
UPT-eduroam,24:DE:C6:7C:CA:F0,-70,2.412
StaffCM,04:95:E6:06:77:61,-61,2.412
WETC32,00:1F:CF:11:76:C4,-76,2.437
AIA,98:DA:C4:3F:1E:FF,-65,2.437
ETcTI,00:1D:60:19:98:D4,-63,2.412
B624,B4:F1:8C:B7:93:C0,-80,2.437
A_306,F8:D1:11:41:11:BC,-74,2.437
Consiliu,00:1F:CF:11:76:CC,-68,2.437
DWR-953-B203-2G,E0:1C:FC:D8:B2:04,-72,2.457
Stand_3_Siemens,00:1E:42:16:CB:CA,-65,2.462
A304,98:DA:C4:3F:10:A7,-76,2.462
