SSID,BSSID,RSSI,Frequency(MHz)
android027,00:24:01:E7:63:35,-78,2.472
AC-Guest,A0:AB:1B:7A:96:C8,-64,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
A304,98:DA:C4:3F:10:A7,-74,2.462
OpenWrt,00:18:E7:89:72:29,-71,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:A8:01,-70,2.437
studcm,C0:C1:C0:D1:DB:68,-67,2.462
uetm,F0:2F:74:2D:33:01,-65,2.447
Etc_A205,30:16:9D:6D:62:04,-68,2.457
WETC-B128,76:D0:2B:9B:FF:B3,-76,2.462
DIRECT-97-HP M477 LaserJet,82:2B:F9:E8:3C:97,-82,2.447
DecanatET,E4:C3:2A:C9:29:C2,-72,2.452
DecanatET_Guest,EA:C3:2A:C9:29:C2,-89,2.452
DecanatET,E4:C3:2A:C9:28:BA,-74,2.452
StaffCM,04:95:E6:06:77:61,-68,2.442
uetm,F0:2F:74:2C:C0:30,-70,2.447
uetm_guest,7A:2F:74:2C:C0:31,-66,2.447
Centrul de Dezvoltare Academică,E8:48:B8:63:AD:A3,-82,2.427
SACI-A107a-2G,18:31:BF:64:EB:E8,-66,2.412
Electronica1,34:60:F9:A8:05:92,-68,2.422
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-62,2.417
ETcTI,00:1D:60:19:98:D4,-63,2.412
UPT-eduroam,24:DE:C6:9E:F3:10,-82,2.412
B329,E8:48:B8:64:B6:C3,-74,2.417
1e790931,F4:91:1E:79:09:31,-76,2.412
UPT-eduroam,24:DE:C6:9E:F8:E0,-74,2.412
POWER-EA,74:D0:2B:9B:FF:B2,-70,2.462
B129,A0:F3:C1:6A:30:36,-80,2.462
SACI-A109-2G,18:31:BF:64:EB:A8,-72,2.462
DIRECT-ZL-Pantum M7300 Series,42:AA:56:98:F0:3C,-91,2.462
