SSID,BSSID,RSSI,Frequency(MHz)
AC-Guest,A0:AB:1B:7A:96:C8,-72,2.462
A304,98:DA:C4:3F:10:A7,-65,2.462
OOS-Vodafone Wi-Fi,00:0D:67:33:9D:75,-62,2.462
D108,54:B8:0A:13:92:C2,-100,2.432
Etc_A205,30:16:9D:6D:62:04,-62,2.457
Consiliu,00:1F:CF:11:76:CC,-64,2.437
DecanatET,E4:C3:2A:C9:29:C2,-9,2.452
DecanatET_Guest,EA:C3:2A:C9:28:BA,-77,2.452
uetm,F0:2F:74:2C:C0:30,-63,2.447
Tenda_709990,B4:0F:3B:70:99:94,-62,2.452
uetm_guest,7A:2F:74:2C:C0:31,-67,2.447
WETC32,00:1F:CF:11:76:C4,-74,2.437
DCTI-PUBLIC,E0:1C:FC:94:19:32,-70,2.432
Electronica1,34:60:F9:A8:05:92,-64,2.422
Lab TFI,50:D4:F7:BB:C8:85,-65,2.427
AIA,98:DA:C4:3F:1E:FF,-74,2.437
WiFi_STPT0E9C,20:97:27:21:0E:9C,-61,2.427
A108_2.4G,9C:53:22:7E:C3:BA,-70,2.427
B329,E8:48:B8:64:B6:C3,-70,2.417
Liga AC LABS_2.4G,00:EB:D8:E5:77:DE,-60,2.417
UPT-eduroam,24:DE:C6:9E:F3:10,-80,2.412
ETcTI,00:1D:60:19:98:D4,-64,2.412
B129,A0:F3:C1:6A:30:36,-78,2.462
OpenWrt,00:18:E7:89:72:29,-59,2.462
ASUS,54:A0:50:B5:08:90,-77,2.412
studcm,C0:C1:C0:D1:DB:68,-66,2.462
UPT-eduroam,24:DE:C6:9C:74:A0,-92,2.462
UPT-eduroam,24:DE:C6:7C:CA:F0,-72,2.412
SACI-A107a-2G,18:31:BF:64:EB:E8,-66,2.412
UPT-eduroam,24:DE:C6:9E:F0:B0,-71,2.412
